payment_id,customer_id,amount,payment_date
5408,172,5.81,2024-07-31 23:57:35.813204
5409,418,5.94,2024-05-17 18:25:29.473209
5410,203,6.07,2024-12-08 23:34:15.174085
5411,420,6.16,2024-11-17 07:58:40.603528
5412,263,3.33,2024-09-20 14:56:42.176166
5413,137,5.07,2024-08-21 03:42:27.959834
5414,357,6.68,2024-01-07 23:52:35.214771
5415,457,5.74,2024-04-06 02:22:31.056099
5416,498,4.37,2024-08-07 05:35:31.838912
5417,94,6.59,2024-01-05 14:49:18.463080
5418,442,3.03,2024-07-29 23:33:57.712444
5419,343,5.86,2024-06-10 20:58:07.438554
5420,178,5.39,2024-11-27 02:13:28.823365
5421,360,4.78,2024-07-06 04:19:09.545454
5422,354,3.11,2024-05-07 23:06:02.886555
5423,221,3.66,2024-03-09 03:13:04.964988
5424,314,3.86,2024-07-09 07:03:49.508201
5425,163,3.39,2024-03-08 08:59:38.974235
5426,499,5.51,2024-05-27 22:02:38.896408
5427,204,4.52,2024-02-28 22:31:43.175453
5428,297,5.89,2024-07-19 23:06:37.942637
5429,402,5.97,2024-05-25 18:11:58.578561
5430,243,5.37,2024-11-14 04:18:40.994891
5431,326,3.32,2024-02-04 15:06:46.631068
5432,379,6.36,2024-12-30 02:32:33.656861
5433,309,3.75,2024-05-31 03:49:06.549873
5434,406,4.23,2024-11-10 15:25:07.022098
5435,275,6.46,2024-11-05 17:01:26.106238
5436,133,6.44,2024-10-14 15:46:03.647809
5437,301,5.6,2024-02-01 11:51:53.954496
5438,63,5.52,2024-12-16 16:38:52.992823
5439,257,6.51,2024-06-07 03:11:20.202762
5440,149,6.23,2024-09-18 01:01:44.764916
5441,113,3.26,2024-01-18 14:27:14.119717
5442,238,4.7,2024-07-05 23:28:53.074411
5443,61,4.39,2024-08-14 21:05:28.331270
5444,268,6.03,2024-11-13 04:47:15.513624
5445,122,6.2,2024-12-17 03:28:43.722425
5446,283,5.78,2024-09-07 19:47:34.236637
5447,276,4.56,2024-11-29 18:10:03.804794
5448,171,3.77,2024-11-07 04:08:02.517025
5449,98,5.72,2024-11-04 13:08:57.667025
5450,144,3.35,2024-06-12 22:28:17.141245
5451,47,6.19,2024-06-21 07:37:19.203814
5452,460,5.85,2024-03-14 23:49:29.845502
5453,31,4.92,2024-04-14 07:23:11.409390
5454,77,5.23,2024-11-12 09:58:37.425138
5455,468,6.75,2024-01-31 17:24:34.314676
5456,60,6.59,2024-03-15 10:05:09.206709
5457,13,4.5,2024-05-21 14:33:49.072521
5458,154,6.72,2024-12-28 15:58:20.362519
5459,67,6.57,2024-02-17 08:41:56.095297
5460,11,5.24,2024-03-23 11:11:51.704342
5461,295,6.8,2024-01-28 13:49:15.410718
5462,152,3.96,2024-11-19 03:45:03.965676
5463,460,3.24,2024-11-09 18:55:18.379002
5464,497,5.25,2024-10-15 22:10:48.577820
5465,418,5.89,2024-07-04 03:44:31.282577
5466,279,6.72,2024-07-24 09:06:32.893223
5467,470,3.25,2024-09-13 09:19:41.939021
5468,349,3.5,2024-04-17 05:13:11.480625
5469,40,4.29,2024-03-27 10:55:03.641464
5470,53,4.03,2024-05-14 21:47:37.107602
5471,260,6.08,2024-11-02 02:17:25.640983
5472,306,3.02,2024-11-13 07:51:10.891575
5473,150,3.62,2024-06-06 16:07:20.455133
5474,285,6.05,2024-12-19 10:42:12.088204
5475,107,3.58,2024-07-22 03:53:35.162142
5476,45,5.03,2024-08-25 11:26:18.400214
5477,285,4.21,2024-02-20 17:03:28.401908
5478,304,4.57,2024-08-03 20:07:40.358503
5479,108,3.67,2024-08-06 19:58:49.236854
5480,92,5.8,2024-07-24 23:08:23.405013
5481,166,3.53,2024-01-20 01:47:37.201538
5482,350,5.68,2024-04-10 22:17:54.875566
5483,65,3.95,2024-06-01 03:32:33.597655
5484,397,5.75,2024-01-17 05:53:13.387409
5485,303,6.17,2024-06-05 00:23:47.231176
5486,351,3.11,2024-11-17 02:09:04.293088
5487,224,4.31,2024-09-26 03:36:13.529660
5488,211,3.85,2024-11-21 08:30:47.161201
5489,132,4.49,2024-09-24 15:46:46.852506
5490,500,3.63,2024-11-06 08:57:43.820351
5491,190,6.26,2024-01-16 17:05:12.814303
5492,104,3.46,2024-09-24 22:17:37.529852
5493,459,6.74,2024-06-09 09:54:52.400101
5494,238,5.73,2024-06-07 19:06:50.370009
5495,66,5.63,2024-10-05 11:23:45.753506
5496,401,3.85,2024-05-23 11:40:48.021607
5497,90,3.7,2024-12-16 10:25:00.022350
5498,410,6.45,2024-11-27 20:23:44.514246
5499,63,4.22,2024-07-27 03:07:16.011681
5500,279,4.04,2024-06-12 11:09:43.075459
5501,82,6.72,2024-12-10 13:51:47.384876
5502,413,6.98,2024-10-15 04:23:23.228071
5503,134,4.59,2024-06-12 14:58:38.220197
5504,310,5.28,2024-07-25 02:01:50.331762
5505,386,6.09,2024-02-05 17:38:08.848135
5506,420,4.43,2024-11-15 15:58:29.076742
5507,246,4.51,2024-09-12 04:38:32.406187
5508,180,5.11,2024-11-22 01:01:18.239772
5509,137,3.73,2024-10-05 07:55:40.588316
5510,349,4.29,2024-09-11 08:41:06.355821
5511,323,3.48,2024-04-18 06:03:12.775013
5512,493,3.65,2024-08-24 02:00:37.776503
5513,87,3.71,2024-12-17 00:30:34.741754
5514,21,4.0,2024-03-11 07:55:29.229623
5515,400,3.32,2024-09-05 20:44:42.439547
5516,242,5.0,2024-07-09 11:49:47.961822
5517,116,3.32,2024-03-25 01:19:52.354584
5518,116,5.88,2024-02-04 19:14:51.186331
5519,151,5.28,2024-06-30 11:14:51.712070
5520,39,4.0,2024-09-16 00:43:34.726283
5521,460,5.02,2024-10-25 14:57:15.951009
5522,425,4.6,2024-09-09 21:34:16.660687
5523,441,5.83,2024-12-08 07:25:20.453796
5524,264,3.9,2024-09-09 03:34:41.938219
5525,108,5.74,2024-09-25 19:33:16.113395
5526,493,4.53,2024-07-27 12:31:07.887829
5527,145,4.55,2024-04-06 20:10:52.649928
5528,206,6.95,2024-04-09 20:05:09.544313
5529,212,3.63,2024-10-30 15:01:19.438289
5530,331,6.4,2024-10-16 20:27:55.191017
5531,494,3.08,2024-07-26 07:05:59.722185
5532,165,6.57,2024-08-29 14:48:56.300373
5533,226,6.6,2024-09-20 14:36:52.760406
5534,488,6.83,2024-05-30 19:38:45.238013
5535,241,4.81,2024-03-03 12:57:04.744423
5536,420,3.65,2024-06-28 13:18:38.677186
5537,185,4.0,2024-10-31 15:21:24.388676
5538,315,5.9,2024-04-24 01:48:15.139993
5539,213,5.99,2024-09-15 05:59:01.125961
5540,27,3.62,2024-02-05 12:18:32.814439
5541,184,6.28,2024-07-02 16:41:14.099769
5542,351,3.75,2024-11-08 13:17:43.559720
5543,144,6.91,2024-06-18 21:08:22.045845
5544,298,6.89,2024-08-19 12:51:27.054154
5545,85,6.83,2024-11-11 04:08:15.526606
5546,19,4.16,2024-05-11 21:01:05.243669
5547,58,3.69,2024-10-05 21:18:01.787452
5548,414,3.86,2024-05-22 21:40:45.410256
5549,93,6.55,2024-11-13 08:23:31.943699
5550,59,6.15,2024-05-12 21:00:32.113016
5551,394,4.08,2024-01-13 12:20:22.087884
5552,317,4.77,2024-11-05 00:27:41.979568
5553,319,4.11,2024-05-12 11:32:45.593009
5554,314,5.66,2024-11-15 03:00:57.300129
5555,314,6.93,2024-11-25 18:31:54.518792
5556,318,5.38,2024-11-06 10:13:37.182484
5557,297,3.32,2024-02-12 07:00:56.142078
5558,357,5.29,2024-12-14 20:14:41.541651
5559,294,5.41,2024-02-09 20:36:04.271911
5560,254,6.77,2024-09-05 11:57:36.674206
5561,496,3.6,2024-02-14 22:57:44.198916
5562,301,6.09,2024-06-06 10:42:45.541852
5563,247,6.06,2024-04-30 05:28:46.252746
5564,20,5.57,2024-02-14 22:20:40.340563
5565,239,3.18,2024-05-14 06:52:41.752432
5566,354,6.1,2024-12-18 08:14:11.986618
5567,45,5.47,2024-11-20 00:10:33.663971
5568,55,4.81,2024-07-05 08:16:15.136057
5569,499,4.56,2024-10-09 01:47:01.765762
5570,41,6.22,2024-08-01 05:17:11.018220
5571,118,3.01,2024-09-18 16:27:37.656135
5572,449,4.07,2024-06-27 12:49:29.291623
5573,461,6.72,2024-10-19 02:13:33.169032
5574,331,4.3,2024-01-28 23:27:56.820807
5575,456,5.25,2024-06-08 11:02:34.529170
5576,381,6.86,2024-02-06 07:30:27.707040
5577,177,4.53,2024-07-09 00:14:54.381305
5578,281,4.3,2024-11-07 01:54:19.104801
5579,64,6.47,2024-06-19 08:40:06.731126
5580,337,6.0,2024-06-13 08:45:37.823519
5581,14,6.86,2024-11-20 12:41:03.094262
5582,403,6.3,2024-04-09 05:54:26.868546
5583,296,6.81,2024-07-28 01:07:52.402431
5584,179,4.64,2024-05-16 17:28:43.747515
5585,142,4.62,2024-03-02 02:15:35.349292
5586,277,4.2,2024-02-03 22:26:56.760003
5587,499,6.11,2024-03-13 07:50:09.966906
5588,397,6.11,2024-07-07 20:03:14.870822
5589,30,4.77,2024-02-16 15:23:35.867267
5590,56,5.43,2024-07-07 20:49:02.480975
5591,281,4.22,2024-03-11 06:21:22.504282
5592,392,5.47,2024-11-28 19:57:37.273275
5593,65,3.63,2024-04-19 17:43:11.920763
5594,38,3.8,2024-08-07 19:30:34.576186
5595,342,4.77,2024-10-30 22:00:47.859555
5596,486,6.92,2024-06-06 09:41:56.936145
5597,144,4.86,2024-07-05 12:05:24.221368
5598,390,5.89,2024-03-07 03:43:28.651130
5599,157,4.58,2024-11-29 09:59:53.409030
5600,81,6.36,2024-12-12 04:56:44.157323
5601,201,4.64,2024-06-03 03:20:51.986859
5602,498,6.61,2024-01-27 20:04:50.914542
5603,115,4.73,2024-03-25 18:52:38.979218
5604,224,3.52,2024-03-17 11:30:58.148575
5605,171,6.72,2024-08-02 05:48:19.661161
5606,24,5.96,2024-11-01 03:20:11.586062
5607,438,5.36,2024-06-18 19:54:47.691957
5608,159,4.41,2024-08-06 06:01:44.863564
5609,277,3.17,2024-10-16 16:19:07.241250
5610,74,3.54,2024-05-21 10:03:34.381502
5611,6,6.77,2024-06-22 08:47:12.290451
5612,52,6.43,2024-03-16 21:40:35.028054
5613,134,5.41,2024-11-21 01:51:35.085000
5614,232,6.42,2024-07-07 18:03:25.740277
5615,162,4.2,2024-10-30 06:36:03.898137
5616,374,3.47,2024-02-02 01:15:15.930490
5617,85,5.93,2024-09-28 09:44:00.514898
5618,454,5.29,2024-05-08 11:32:33.261156
5619,402,3.28,2024-06-18 23:15:03.768836
5620,248,6.13,2024-08-08 18:13:23.790637
5621,413,6.96,2024-05-09 08:14:40.127855
5622,390,3.12,2024-03-10 14:56:14.330042
5623,151,3.23,2024-06-12 07:57:36.711606
5624,169,6.1,2024-02-08 03:37:14.573094
5625,394,4.28,2024-09-10 13:36:23.734094
5626,234,5.1,2024-01-02 22:11:59.818581
5627,120,3.27,2024-10-15 15:11:06.590802
5628,456,3.13,2024-06-24 14:51:40.427207
5629,370,6.3,2024-12-20 11:36:39.806313
5630,305,5.03,2024-10-16 14:13:50.123395
5631,287,5.59,2024-03-25 07:12:41.446201
5632,365,5.03,2024-11-18 00:28:58.301950
5633,496,4.69,2024-05-03 13:32:11.512663
5634,293,6.76,2024-08-22 22:06:06.577627
5635,451,6.47,2024-12-07 13:02:14.060813
5636,167,4.06,2024-09-02 11:33:51.675067
5637,334,4.53,2024-01-11 00:11:11.860613
5638,106,5.64,2024-10-21 10:55:27.833183
5639,495,5.27,2024-05-24 15:41:22.459750
5640,446,5.87,2024-10-31 13:32:40.278927
5641,114,3.93,2024-04-24 17:46:13.133828
5642,251,6.9,2024-03-21 08:16:32.283313
5643,351,3.92,2024-09-08 04:16:20.814332
5644,338,3.72,2024-04-10 22:36:18.299293
5645,237,4.74,2024-08-29 18:02:52.296560
5646,251,4.16,2024-09-30 00:22:16.330975
5647,365,4.12,2024-05-17 07:29:34.394305
5648,140,5.63,2024-08-15 22:47:21.524549
5649,377,6.57,2024-10-18 14:21:18.265402
5650,354,5.04,2024-06-08 11:23:05.867019
5651,500,5.59,2024-01-24 17:08:41.669464
5652,115,5.67,2024-07-23 08:02:03.933051
5653,334,5.27,2024-09-30 07:35:11.151731
5654,490,3.94,2024-05-14 03:34:34.799836
5655,270,4.12,2024-09-01 17:14:06.097559
5656,359,5.75,2024-09-20 22:11:37.197667
5657,405,4.4,2024-06-14 08:06:12.798684
5658,52,4.73,2024-02-01 03:34:34.052374
5659,329,5.98,2024-12-24 00:38:32.514922
5660,276,5.84,2024-10-16 09:13:40.224479
5661,40,4.77,2024-03-03 11:03:38.891830
5662,328,4.5,2024-10-13 10:44:32.037648
5663,372,5.71,2024-08-30 12:56:59.917326
5664,185,3.18,2024-10-30 07:32:30.539496
5665,80,4.79,2024-03-17 22:08:46.574161
5666,123,5.78,2024-04-24 09:02:09.675372
5667,402,4.89,2024-09-30 11:22:50.327480
5668,195,3.33,2024-04-19 01:55:55.668024
5669,61,4.97,2024-05-10 05:30:00.411667
5670,446,3.74,2024-03-04 22:34:22.889382
5671,20,4.48,2024-11-17 08:35:28.647991
5672,378,6.84,2024-06-26 10:32:21.770631
5673,287,3.63,2024-07-28 12:14:20.100779
5674,56,6.74,2024-03-24 20:00:26.014399
5675,369,6.76,2024-09-06 04:11:40.640067
5676,27,4.25,2024-09-07 05:07:55.708366
5677,361,5.83,2024-05-02 18:30:08.553627
5678,289,4.46,2024-03-25 03:51:00.794485
5679,194,6.28,2024-11-01 15:55:19.242308
5680,104,6.36,2024-11-02 07:45:41.883240
5681,152,6.0,2024-04-30 02:01:08.425416
5682,104,5.67,2024-01-03 05:03:03.108510
5683,389,4.89,2024-05-01 18:48:18.530742
5684,60,5.6,2024-09-21 02:41:44.815726
5685,349,6.83,2024-07-26 01:23:29.990287
5686,364,3.43,2024-08-16 23:20:50.411823
5687,417,4.77,2024-08-21 21:12:23.381088
5688,270,3.07,2024-04-05 22:32:12.253154
5689,334,3.95,2024-06-15 07:22:56.425149
5690,352,3.42,2024-12-20 13:39:48.113558
5691,374,4.46,2024-05-09 19:30:13.171700
5692,408,3.52,2024-09-05 23:14:51.987236
5693,356,5.14,2024-07-20 19:44:52.920008
5694,127,4.68,2024-08-16 02:23:54.763904
5695,159,6.86,2024-10-22 05:43:41.769817
5696,205,4.99,2024-08-31 09:31:23.694032
5697,35,6.63,2024-09-17 04:37:56.588492
5698,312,3.45,2024-02-22 22:33:42.531752
5699,304,6.87,2024-06-27 09:31:24.433972
5700,171,6.56,2024-04-02 12:46:19.494324
5701,424,6.77,2024-01-08 13:47:33.589290
5702,33,4.23,2024-03-20 12:20:30.235893
5703,17,3.21,2024-12-11 23:29:23.293826
5704,308,3.97,2024-10-05 18:52:12.147776
5705,13,6.82,2024-06-17 06:46:55.177903
5706,26,3.5,2024-07-14 00:45:43.001343
5707,497,3.14,2024-12-15 17:29:23.781199
5708,30,4.24,2024-10-08 18:30:00.411329
5709,116,3.17,2024-12-16 02:40:39.683331
5710,208,5.5,2024-07-26 06:18:22.317573
5711,117,3.89,2024-05-21 09:49:03.104348
5712,19,3.05,2024-01-10 10:05:28.098047
5713,321,4.45,2024-12-09 14:10:21.970328
5714,474,6.02,2024-08-25 04:12:02.724144
5715,60,6.26,2024-08-18 09:15:19.953673
5716,186,6.46,2024-03-06 05:28:47.740294
5717,63,6.51,2024-09-23 13:40:52.002873
5718,243,6.29,2024-02-04 19:57:40.425664
5719,226,3.29,2024-11-30 14:34:51.157146
5720,228,3.01,2024-04-23 11:38:06.256959
5721,154,3.3,2024-01-27 19:17:37.815198
5722,221,3.35,2024-07-08 14:48:17.647516
5723,271,4.33,2024-05-23 07:10:43.589508
5724,361,3.06,2024-12-21 20:23:41.300305
5725,476,4.45,2024-06-01 12:40:30.666491
5726,332,6.49,2024-10-08 03:58:57.605844
5727,208,4.31,2024-03-19 12:46:35.097149
5728,360,5.6,2024-07-09 01:54:23.722807
5729,1,4.37,2024-09-06 22:16:14.220103
5730,125,5.1,2024-01-24 21:33:49.153990
5731,412,6.27,2024-03-28 18:19:13.544069
5732,313,5.85,2024-08-26 06:14:16.316847
5733,193,4.09,2024-11-24 08:10:57.465353
5734,457,5.91,2024-03-20 19:13:59.666980
5735,399,3.91,2024-10-02 19:39:55.636388
5736,312,6.07,2024-07-20 23:27:15.362289
5737,369,5.41,2024-11-13 21:00:27.551781
5738,377,5.47,2024-01-14 00:22:30.887659
5739,194,5.05,2024-02-19 07:02:38.809011
5740,240,5.39,2024-08-13 19:48:33.696024
5741,135,3.29,2024-01-24 07:28:19.663928
5742,417,5.58,2024-04-01 06:02:38.652409
5743,154,5.04,2024-05-27 11:40:49.572910
5744,171,4.66,2024-01-22 11:44:21.241913
5745,32,5.9,2024-11-18 09:35:06.052099
5746,234,6.43,2024-07-31 18:44:14.363916
5747,78,6.32,2024-03-02 09:09:39.183151
5748,467,5.15,2024-06-22 07:25:31.252142
5749,199,5.57,2024-06-19 19:05:17.213021
5750,306,6.46,2024-04-27 19:15:51.244426
5751,437,6.36,2024-10-03 01:58:55.465035
5752,104,5.53,2024-04-02 22:19:08.133589
5753,430,3.84,2024-09-28 20:45:23.651649
5754,445,4.6,2024-10-16 07:34:01.871749
5755,384,4.86,2024-11-13 05:03:05.039677
5756,428,5.43,2024-10-14 01:12:22.840131
5757,433,6.87,2024-06-23 04:39:04.514955
5758,285,5.68,2024-01-08 11:12:28.819709
5759,473,4.87,2024-11-25 01:13:59.951728
5760,162,5.62,2024-05-13 22:49:43.588954
5761,208,4.84,2024-07-01 14:39:58.772880
5762,297,4.06,2024-03-22 20:59:29.080220
5763,305,6.26,2024-03-19 19:55:29.433423
5764,32,3.09,2024-02-28 01:17:09.311657
5765,303,5.62,2024-04-09 00:53:42.872399
5766,344,4.87,2024-09-27 16:01:07.264764
5767,483,3.9,2024-12-11 00:31:29.335613
5768,286,5.65,2024-01-07 11:08:16.065968
5769,26,5.67,2024-05-23 13:47:11.419168
5770,376,4.2,2024-05-18 04:28:53.048191
5771,169,3.41,2024-02-27 06:51:53.418988
5772,357,6.33,2024-09-25 21:01:08.119700
5773,288,6.07,2024-02-13 20:14:23.111490
5774,457,3.65,2024-12-02 22:41:55.630372
5775,31,5.16,2024-06-18 01:02:20.105900
5776,471,3.05,2024-04-15 05:35:03.049215
5777,99,6.39,2024-08-22 04:49:36.770716
5778,148,4.76,2024-12-03 11:14:36.152296
5779,34,4.92,2024-07-28 20:15:34.601713
5780,417,6.69,2024-08-06 19:04:54.740941
5781,351,5.48,2024-07-11 13:45:55.284652
5782,147,6.07,2024-03-27 05:25:56.159348
5783,188,5.85,2024-01-15 21:54:17.204495
5784,453,4.98,2024-02-07 16:29:31.027565
5785,119,5.97,2024-11-20 18:42:20.670387
5786,92,5.47,2024-05-01 16:30:46.254767
5787,78,5.04,2024-01-12 21:22:33.792613
5788,304,3.1,2024-05-11 22:12:28.945698
5789,267,5.93,2024-08-21 15:58:05.960754
5790,175,5.09,2024-03-05 04:03:39.468948
5791,187,5.57,2024-12-16 03:28:38.252264
5792,334,5.93,2024-07-13 17:13:39.196506
5793,15,5.19,2024-02-21 09:22:16.737734
5794,249,6.83,2024-01-31 11:24:14.655278
5795,295,3.96,2024-09-09 08:53:16.176283
5796,462,3.79,2024-09-23 05:25:28.608476
5797,28,3.0,2024-12-21 03:20:12.588982
5798,60,5.5,2024-06-30 06:57:57.789330
5799,107,4.92,2024-05-30 04:21:42.998059
5800,185,4.35,2024-12-12 06:30:34.084036
5801,234,6.45,2024-06-09 21:36:28.509077
5802,152,3.19,2024-02-09 08:32:58.442316
5803,163,6.32,2024-11-12 08:16:31.323480
5804,293,3.1,2024-09-24 02:53:09.155381
5805,238,4.12,2024-10-05 04:57:16.740371
5806,255,5.43,2024-05-16 15:26:44.338182
5807,187,4.41,2024-08-18 22:19:17.133608
5808,272,4.83,2024-07-17 19:13:12.097331
5809,27,5.69,2024-08-27 23:04:44.268943
5810,177,4.94,2024-01-13 20:04:33.019694
5811,496,4.14,2024-01-13 03:33:06.472132
5812,291,3.7,2024-07-13 20:57:10.997278
5813,250,4.63,2024-08-28 04:57:56.268612
5814,167,6.47,2024-09-09 02:17:20.057225
5815,374,4.41,2024-01-29 04:26:12.637172
5816,391,4.87,2024-07-12 11:41:08.217601
5817,331,5.48,2024-04-26 15:45:30.203872
5818,115,6.85,2024-08-06 02:42:47.256480
5819,488,3.05,2024-08-30 23:52:18.642892
5820,388,4.07,2024-11-01 05:00:10.955601
5821,487,3.78,2024-10-25 16:51:52.954175
5822,402,6.52,2024-04-07 23:54:41.254146
5823,340,6.2,2024-04-12 10:53:58.827744
5824,66,3.87,2024-07-25 08:37:04.192722
5825,435,6.62,2024-05-01 15:20:45.216633
5826,52,6.4,2024-02-03 02:39:10.761056
5827,377,4.67,2024-02-29 05:32:27.901078
5828,491,4.28,2024-07-09 03:02:31.871919
5829,306,4.0,2024-02-26 15:07:31.335511
5830,198,3.93,2024-11-20 20:08:59.650885
5831,302,4.62,2024-05-29 13:43:10.335282
5832,256,4.76,2024-08-01 18:23:19.740252
5833,341,4.58,2024-05-21 16:23:03.608883
5834,237,4.9,2024-06-01 22:48:20.931406
5835,419,5.96,2024-01-23 02:33:43.698956
5836,75,4.16,2024-01-02 20:09:09.049436
5837,39,4.61,2024-05-14 03:19:25.534733
5838,289,6.47,2024-08-09 01:41:35.322288
5839,463,6.47,2024-09-07 21:17:53.670908
5840,442,3.74,2024-03-11 04:06:35.385098
5841,160,3.57,2024-05-21 08:06:26.719033
5842,130,4.79,2024-10-26 01:04:38.097461
5843,322,3.36,2024-01-03 15:44:07.180632
5844,269,3.61,2024-11-05 02:47:53.693529
5845,19,6.32,2024-07-23 02:55:12.230565
5846,316,3.16,2024-10-12 17:36:55.962651
5847,476,3.23,2024-02-27 13:35:32.100962
5848,24,5.01,2024-11-10 07:06:10.941724
5849,23,4.99,2024-08-04 15:14:35.961835
5850,106,4.87,2024-04-08 22:40:23.177455
5851,373,6.32,2024-02-19 23:12:54.984667
5852,180,6.48,2024-10-12 02:28:07.175133
5853,270,3.21,2024-09-15 19:22:53.277872
5854,117,4.89,2024-08-15 03:13:31.816305
5855,471,3.56,2024-12-15 04:34:04.445604
5856,244,3.73,2024-08-30 01:56:19.823760
5857,257,3.0,2024-03-06 14:38:54.357594
5858,267,3.85,2024-01-09 14:09:06.887366
5859,159,5.16,2024-11-19 06:29:15.337519
5860,465,5.69,2024-09-24 07:39:51.883826
5861,73,6.38,2024-02-14 04:49:24.944567
5862,89,3.66,2024-11-28 13:54:08.453053
5863,394,6.2,2024-06-25 14:54:03.585596
5864,208,5.11,2024-07-18 03:26:51.860206
5865,423,6.42,2024-05-28 18:27:16.903691
5866,96,3.37,2024-01-10 14:54:16.138346
5867,230,4.95,2024-10-05 18:43:57.606713
5868,353,3.85,2024-12-02 01:40:00.118796
5869,12,4.49,2024-10-19 05:28:08.866330
5870,497,6.55,2024-09-19 02:58:03.201365
5871,357,6.93,2024-02-20 23:13:43.242834
5872,153,4.87,2024-01-24 16:37:47.582883
5873,290,5.18,2024-02-24 18:08:00.498923
5874,391,6.88,2024-01-26 02:00:55.704488
5875,126,4.23,2024-02-23 01:49:52.356844
5876,295,5.71,2024-07-03 05:03:14.759443
5877,466,6.79,2024-02-18 20:11:15.650176
5878,341,6.12,2024-01-21 13:00:46.135562
5879,67,4.02,2024-05-16 01:53:36.589835
5880,470,4.15,2024-10-14 15:03:33.100769
5881,314,5.94,2024-01-08 23:00:32.375750
5882,74,4.94,2024-02-04 08:24:51.317675
5883,95,3.97,2024-04-01 07:05:24.428273
5884,406,6.1,2024-03-19 21:56:00.449321
5885,480,4.44,2024-10-15 16:32:36.522240
5886,345,5.63,2024-08-04 16:46:14.290067
5887,376,4.31,2024-11-07 04:14:50.230878
5888,418,3.88,2024-10-12 10:26:08.804940
5889,487,3.95,2024-09-09 13:28:21.792673
5890,256,3.85,2024-10-29 05:22:11.807639
5891,434,5.58,2024-07-11 12:30:55.791713
5892,60,4.04,2024-08-22 14:29:14.615164
5893,337,3.48,2024-07-20 16:53:50.795259
5894,257,4.06,2024-10-15 13:54:33.342699
5895,90,6.97,2024-12-07 01:36:49.203321
5896,201,3.82,2024-06-28 21:46:00.630020
5897,412,5.05,2024-04-24 07:07:14.210415
5898,465,5.92,2024-08-30 19:20:56.869071
5899,411,4.6,2024-02-14 03:46:48.028242
5900,163,5.53,2024-10-21 15:59:53.001096
5901,438,4.61,2024-05-27 12:17:36.662432
5902,24,4.14,2024-05-09 13:19:58.251154
5903,227,3.03,2024-11-04 11:09:25.968417
5904,346,5.61,2024-05-01 03:38:13.393990
5905,416,3.09,2024-10-25 08:20:30.370238
5906,494,5.34,2024-01-20 14:49:08.972658
5907,284,4.23,2024-09-13 14:00:44.908647
5908,119,6.09,2024-01-11 07:12:12.833423
5909,107,4.02,2024-07-03 18:43:03.976490
5910,15,5.59,2024-08-17 07:30:43.756624
5911,486,6.92,2024-03-03 21:15:46.425834
5912,292,3.21,2024-10-14 10:32:56.487749
5913,143,6.52,2024-05-22 00:03:10.860794
5914,200,5.39,2024-03-11 05:01:24.703534
5915,386,3.93,2024-01-02 18:01:54.645463
5916,345,3.93,2024-02-13 15:34:09.829075
5917,382,4.58,2024-08-08 16:01:56.330869
5918,162,6.82,2024-01-05 11:45:47.388354
5919,186,6.95,2024-10-08 11:19:29.608024
5920,383,5.43,2024-06-14 19:44:56.176701
5921,387,5.9,2024-12-15 13:44:30.922721
5922,39,5.96,2024-11-01 05:13:35.223865
5923,464,5.2,2024-12-08 02:55:51.842631
5924,258,5.61,2024-08-28 02:49:03.492069
5925,200,6.1,2024-04-23 00:47:08.799306
5926,469,6.75,2024-08-08 14:58:20.697186
5927,204,5.13,2024-11-23 09:08:18.510903
5928,245,6.79,2024-10-12 14:13:24.535246
5929,200,3.86,2024-06-13 02:41:49.338967
5930,426,3.38,2024-12-12 03:01:05.153453
5931,180,6.81,2024-11-08 13:09:18.262155
5932,5,4.33,2024-05-04 12:15:29.501924
5933,22,5.71,2024-11-25 18:53:55.787750
5934,261,5.09,2024-12-04 00:40:59.239261
5935,162,6.61,2024-03-06 12:00:00.126035
5936,373,6.82,2024-05-26 19:34:17.969818
5937,493,3.03,2024-03-27 05:37:37.424784
5938,290,6.23,2024-09-12 15:28:02.303021
5939,375,5.57,2024-03-04 03:33:22.760195
5940,426,4.05,2024-12-21 02:45:06.350904
5941,453,4.76,2024-04-02 21:10:26.135780
5942,202,5.12,2024-01-09 21:15:20.283658
5943,186,6.66,2024-07-10 05:29:36.281151
5944,428,4.41,2024-05-17 09:16:45.912097
5945,250,5.09,2024-01-12 15:48:55.041869
5946,281,6.46,2024-12-07 16:49:25.331401
5947,160,3.11,2024-06-14 16:42:31.761650
5948,457,6.25,2024-04-11 03:30:43.801720
5949,230,4.76,2024-01-22 17:58:11.681486
5950,254,6.77,2024-10-08 22:06:46.413734
5951,311,6.68,2024-07-02 14:44:52.986417
5952,69,3.99,2024-03-22 19:18:29.131313
5953,67,5.33,2024-05-12 23:11:15.232927
5954,353,4.17,2024-06-15 05:31:48.384372
